Vastus medialis (mV)	Time (ms)
-0.0008	0.143
-0.0015	0.144
-0.0015	0.145
-0.0038	0.146
-0.0046	0.147
-0.0046	0.148
-0.0046	0.149
-0.0015	0.15
-0.0015	0.151
-0.0068	0.152
-0.0091	0.153
-0.0105	0.154
-0.0113	0.155
-0.0105	0.156
-0.0105	0.157
-0.0083	0.158
-0.0046	0.159
0.0	0.16
0.0082	0.161
0.0135	0.162
0.0157	0.163
0.018	0.164
0.018	0.165
0.0135	0.166
0.006	0.167
0.0015	0.168
-0.0023	0.169
0.0	0.17
0.0015	0.171
0.0052	0.172
0.0082	0.173
0.009	0.174
0.0142	0.175
0.0105	0.176
0.003	0.177
-0.003	0.178
-0.0053	0.179
-0.006	0.18
-0.003	0.181
-0.0015	0.182
-0.0046	0.183
-0.0046	0.184
-0.0068	0.185
-0.0098	0.186
-0.012	0.187
-0.0128	0.188
-0.0143	0.189
-0.0091	0.19
-0.0053	0.191
-0.0015	0.192
0.003	0.193
0.0112	0.194
0.0195	0.195
0.0262	0.196
0.0292	0.197
0.0277	0.198
0.0225	0.199
0.0157	0.2
0.0097	0.201
0.003	0.202
0.0007	0.203
-0.0008	0.204
-0.0015	0.205
-0.0023	0.206
-0.0038	0.207
-0.0053	0.208
-0.0105	0.209
-0.0165	0.21
-0.0173	0.211
-0.012	0.212
-0.012	0.213
-0.0105	0.214
-0.0105	0.215
-0.0091	0.216
-0.0046	0.217
-0.0023	0.218
0.003	0.219
0.0082	0.22
0.0105	0.221
0.0105	0.222
0.0165	0.223
0.027	0.224
0.0292	0.225
0.0285	0.226
0.0232	0.227
0.0127	0.228
-0.0038	0.229
-0.0173	0.23
-0.0218	0.231
-0.0315	0.232
-0.0383	0.233
-0.0368	0.234
-0.0338	0.235
-0.0181	0.236
-0.0046	0.237
0.009	0.238
0.0255	0.239
0.0337	0.24
0.0375	0.241
0.0412	0.242
0.0442	0.243
0.0375	0.244
0.0195	0.245
0.0045	0.246
-0.0038	0.247
-0.0053	0.248
-0.0015	0.249
-0.0023	0.25
-0.0008	0.251
-0.0023	0.252
-0.0068	0.253
-0.0083	0.254
-0.0128	0.255
-0.0143	0.256
-0.012	0.257
-0.0098	0.258
-0.0068	0.259
-0.0046	0.26
-0.0038	0.261
-0.0015	0.262
0.0007	0.263
0.0007	0.264
0.0015	0.265
-0.0008	0.266
-0.0046	0.267
-0.0083	0.268
-0.006	0.269
0.0007	0.27
0.0067	0.271
0.0082	0.272
0.009	0.273
0.0045	0.274
0.0	0.275
-0.0023	0.276
0.0007	0.277
-0.0008	0.278
-0.0053	0.279
-0.006	0.28
-0.0046	0.281
0.0015	0.282
0.0015	0.283
0.0015	0.284
0.0037	0.285
0.006	0.286
0.0067	0.287
0.0015	0.288
-0.0038	0.289
-0.0068	0.29
-0.0046	0.291
0.0007	0.292
0.006	0.293
0.0052	0.294
0.0067	0.295
0.0135	0.296
0.0157	0.297
0.0172	0.298
0.0067	0.299
-0.0046	0.3
-0.0083	0.301
-0.0128	0.302
-0.0105	0.303
-0.006	0.304
-0.006	0.305
-0.0038	0.306
0.0037	0.307
0.0105	0.308
0.0195	0.309
0.0217	0.31
0.0232	0.311
0.0225	0.312
0.027	0.313
0.0307	0.314
0.0217	0.315
0.0082	0.316
-0.0008	0.317
-0.006	0.318
-0.0105	0.319
-0.0091	0.32
-0.0105	0.321
-0.0158	0.322
-0.0158	0.323
-0.0173	0.324
-0.015	0.325
-0.0158	0.326
-0.0188	0.327
-0.0165	0.328
-0.0128	0.329
-0.0068	0.33
-0.006	0.331
-0.0046	0.332
0.006	0.333
0.0165	0.334
0.0255	0.335
0.033	0.336
0.0382	0.337
0.0315	0.338
0.021	0.339
0.012	0.34
0.0052	0.341
-0.0046	0.342
-0.0181	0.343
-0.0256	0.344
-0.033	0.345
-0.0368	0.346
-0.033	0.347
-0.0263	0.348
-0.0158	0.349
-0.0113	0.35
-0.0015	0.351
0.009	0.352
0.0127	0.353
0.0172	0.354
0.0165	0.355
0.0172	0.356
0.0202	0.357
0.0202	0.358
0.0202	0.359
0.0157	0.36
0.012	0.361
0.0052	0.362
0.0037	0.363
0.003	0.364
-0.0038	0.365
-0.0113	0.366
-0.0203	0.367
-0.0218	0.368
-0.0181	0.369
-0.012	0.37
-0.0075	0.371
-0.0068	0.372
0.0	0.373
0.0112	0.374
0.0232	0.375
0.0285	0.376
0.0277	0.377
0.0217	0.378
0.0142	0.379
0.0105	0.38
0.0075	0.381
0.0022	0.382
-0.0091	0.383
-0.0158	0.384
-0.0203	0.385
-0.024	0.386
-0.024	0.387
-0.0233	0.388
-0.021	0.389
-0.0135	0.39
-0.0053	0.391
-0.0068	0.392
-0.0046	0.393
0.0015	0.394
0.0067	0.395
0.0127	0.396
0.0127	0.397
0.0105	0.398
0.0067	0.399
0.0172	0.4
0.0262	0.401
0.024	0.402
0.018	0.403
0.0142	0.404
0.018	0.405
0.0157	0.406
0.0127	0.407
0.015	0.408
0.0105	0.409
0.0052	0.41
-0.003	0.411
-0.0083	0.412
-0.0083	0.413
-0.0068	0.414
-0.0023	0.415
0.0007	0.416
-0.0015	0.417
-0.0091	0.418
-0.0195	0.419
-0.0233	0.42
-0.0278	0.421
-0.0256	0.422
-0.024	0.423
-0.021	0.424
-0.012	0.425
0.003	0.426
0.0195	0.427
0.03	0.428
0.0382	0.429
0.0405	0.43
0.0337	0.431
0.0255	0.432
0.018	0.433
0.012	0.434
0.0037	0.435
-0.0053	0.436
-0.0068	0.437
-0.0068	0.438
-0.0098	0.439
-0.015	0.44
-0.0181	0.441
-0.0233	0.442
-0.0248	0.443
-0.0256	0.444
-0.0323	0.445
-0.033	0.446
-0.024	0.447
-0.0128	0.448
-0.0046	0.449
-0.0008	0.45
0.0075	0.451
0.0202	0.452
0.033	0.453
0.048	0.454
0.0472	0.455
0.0352	0.456
0.0217	0.457
0.015	0.458
0.0052	0.459
-0.0105	0.46
-0.0195	0.461
-0.0233	0.462
-0.0165	0.463
-0.006	0.464
0.006	0.465
0.018	0.466
0.0157	0.467
0.0082	0.468
-0.0038	0.469
-0.012	0.47
-0.0143	0.471
-0.0143	0.472
-0.0105	0.473
-0.0068	0.474
-0.0008	0.475
0.0105	0.476
0.0195	0.477
0.0202	0.478
0.012	0.479
0.0075	0.48
0.0097	0.481
0.021	0.482
0.0277	0.483
0.021	0.484
0.0105	0.485
0.0007	0.486
-0.0091	0.487
-0.021	0.488
-0.0315	0.489
-0.033	0.49
-0.0293	0.491
-0.0293	0.492
-0.0293	0.493
-0.0218	0.494
-0.012	0.495
-0.0015	0.496
0.012	0.497
0.024	0.498
0.0352	0.499
0.0427	0.5
0.0442	0.501
0.0457	0.502
0.0352	0.503
0.0172	0.504
0.0022	0.505
-0.0075	0.506
-0.0053	0.507
-0.0053	0.508
-0.0105	0.509
-0.0195	0.51
-0.0293	0.511
-0.0293	0.512
-0.024	0.513
-0.0158	0.514
-0.0015	0.515
0.0127	0.516
0.0255	0.517
0.0255	0.518
0.0165	0.519
0.009	0.52
0.0022	0.521
0.0037	0.522
0.0007	0.523
-0.0023	0.524
0.0007	0.525
0.0022	0.526
0.0015	0.527
-0.003	0.528
-0.015	0.529
-0.0308	0.53
-0.0398	0.531
-0.0315	0.532
-0.0181	0.533
-0.0046	0.534
0.0052	0.535
0.0097	0.536
0.0217	0.537
0.03	0.538
0.0277	0.539
0.018	0.54
0.003	0.541
0.003	0.542
0.0075	0.543
0.012	0.544
0.0195	0.545
0.018	0.546
0.024	0.547
0.0352	0.548
0.0442	0.549
0.0412	0.55
0.0262	0.551
0.006	0.552
-0.015	0.553
-0.0233	0.554
-0.0256	0.555
-0.024	0.556
-0.0218	0.557
-0.0203	0.558
-0.0165	0.559
-0.0128	0.56
-0.0105	0.561
-0.012	0.562
-0.0135	0.563
-0.0181	0.564
-0.0128	0.565
-0.0046	0.566
0.0045	0.567
0.0075	0.568
0.0045	0.569
0.0	0.57
-0.0083	0.571
-0.012	0.572
-0.0218	0.573
-0.0278	0.574
-0.03	0.575
-0.0308	0.576
-0.027	0.577
-0.0263	0.578
-0.0158	0.579
0.0015	0.58
0.0255	0.581
0.051	0.582
0.0645	0.583
0.0652	0.584
0.0555	0.585
0.0457	0.586
0.0352	0.587
0.0217	0.588
0.0142	0.589
0.0015	0.59
-0.0075	0.591
-0.0053	0.592
-0.0015	0.593
0.0007	0.594
-0.0068	0.595
-0.0143	0.596
-0.0218	0.597
-0.0225	0.598
-0.0203	0.599
-0.0225	0.6
-0.015	0.601
-0.0068	0.602
0.0007	0.603
0.003	0.604
0.006	0.605
0.0142	0.606
0.0165	0.607
0.0127	0.608
0.0007	0.609
-0.0075	0.61
-0.0083	0.611
-0.003	0.612
0.0052	0.613
0.0067	0.614
0.0067	0.615
0.0045	0.616
0.0082	0.617
0.0165	0.618
0.018	0.619
0.018	0.62
0.0067	0.621
-0.0053	0.622
-0.0105	0.623
-0.0143	0.624
-0.0105	0.625
-0.006	0.626
-0.0038	0.627
-0.003	0.628
-0.0008	0.629
-0.0015	0.63
-0.006	0.631
-0.0068	0.632
-0.0091	0.633
-0.0105	0.634
-0.0091	0.635
-0.0083	0.636
-0.0105	0.637
-0.0128	0.638
-0.0105	0.639
-0.0023	0.64
0.0067	0.641
0.0165	0.642
0.0187	0.643
0.0232	0.644
0.0232	0.645
0.0082	0.646
0.0	0.647
-0.0068	0.648
-0.0023	0.649
0.006	0.65
0.0127	0.651
0.0172	0.652
0.0202	0.653
0.024	0.654
0.0277	0.655
0.0285	0.656
0.0202	0.657
0.009	0.658
0.0022	0.659
0.0	0.66
-0.0091	0.661
-0.0203	0.662
-0.0278	0.663
-0.0375	0.664
-0.0436	0.665
-0.0443	0.666
-0.048	0.667
-0.0533	0.668
-0.0555	0.669
-0.0346	0.67
-0.0015	0.671
0.0285	0.672
0.0592	0.673
0.0787	0.674
0.0802	0.675
0.0675	0.676
0.0517	0.677
0.0315	0.678
0.0097	0.679
-0.0008	0.68
-0.0008	0.681
-0.0023	0.682
-0.0008	0.683
0.0015	0.684
0.0007	0.685
-0.0015	0.686
-0.0075	0.687
-0.0075	0.688
-0.0128	0.689
-0.0143	0.69
-0.012	0.691
-0.012	0.692
-0.0128	0.693
-0.0143	0.694
-0.0165	0.695
-0.0218	0.696
-0.0323	0.697
-0.0428	0.698
-0.0458	0.699
-0.0436	0.7
-0.0308	0.701
-0.0143	0.702
0.003	0.703
0.0367	0.704
0.0577	0.705
0.0615	0.706
0.0562	0.707
0.0435	0.708
0.0405	0.709
0.039	0.71
0.027	0.711
0.0135	0.712
0.0067	0.713
-0.0046	0.714
-0.0158	0.715
-0.0308	0.716
-0.042	0.717
-0.0375	0.718
-0.0315	0.719
-0.0233	0.72
-0.0128	0.721
-0.0053	0.722
0.0015	0.723
0.006	0.724
0.0	0.725
-0.015	0.726
-0.0173	0.727
-0.0091	0.728
0.003	0.729
0.018	0.73
0.0345	0.731
0.0465	0.732
0.051	0.733
0.0457	0.734
0.0315	0.735
0.0187	0.736
0.0015	0.737
-0.0113	0.738
-0.0256	0.739
-0.039	0.74
-0.033	0.741
-0.0248	0.742
-0.015	0.743
-0.0053	0.744
0.0045	0.745
0.0195	0.746
0.0232	0.747
0.015	0.748
0.0067	0.749
0.0045	0.75
0.003	0.751
0.0037	0.752
0.003	0.753
-0.0015	0.754
-0.0105	0.755
-0.0181	0.756
-0.0135	0.757
-0.0068	0.758
-0.0075	0.759
-0.0128	0.76
-0.0075	0.761
0.003	0.762
0.006	0.763
0.0052	0.764
0.0067	0.765
0.0082	0.766
0.006	0.767
0.0015	0.768
0.0022	0.769
0.0052	0.77
0.0097	0.771
0.012	0.772
0.0105	0.773
0.0127	0.774
0.018	0.775
0.0157	0.776
0.0105	0.777
0.0067	0.778
-0.0008	0.779
-0.0053	0.78
-0.0046	0.781
-0.0008	0.782
-0.0053	0.783
-0.03	0.784
-0.0533	0.785
-0.0623	0.786
-0.054	0.787
-0.0375	0.788
-0.012	0.789
0.0195	0.79
0.0532	0.791
0.081	0.792
0.0795	0.793
0.06	0.794
0.042	0.795
0.0277	0.796
0.015	0.797
0.006	0.798
-0.0046	0.799
-0.012	0.8
-0.0218	0.801
-0.0368	0.802
-0.0488	0.803
-0.0615	0.804
-0.0668	0.805
-0.066	0.806
-0.0495	0.807
-0.0165	0.808
0.015	0.809
0.0457	0.81
0.0675	0.811
0.0832	0.812
0.0735	0.813
0.0555	0.814
0.042	0.815
0.0255	0.816
0.0217	0.817
0.0097	0.818
0.0007	0.819
-0.0091	0.82
-0.015	0.821
-0.0158	0.822
-0.0203	0.823
-0.0165	0.824
-0.0165	0.825
-0.0188	0.826
-0.024	0.827
-0.0398	0.828
-0.054	0.829
-0.0555	0.83
-0.0488	0.831
-0.0346	0.832
-0.0098	0.833
0.0202	0.834
0.048	0.835
0.0607	0.836
0.0652	0.837
0.057	0.838
0.0382	0.839
0.021	0.84
0.0067	0.841
-0.0038	0.842
-0.0091	0.843
-0.0143	0.844
-0.0158	0.845
-0.0158	0.846
-0.0113	0.847
-0.0068	0.848
-0.0083	0.849
-0.0068	0.85
-0.0098	0.851
-0.0046	0.852
0.0007	0.853
-0.0008	0.854
0.0007	0.855
0.0007	0.856
0.0052	0.857
0.0052	0.858
-0.0015	0.859
-0.0053	0.86
-0.0046	0.861
0.0015	0.862
0.0015	0.863
-0.0023	0.864
-0.0038	0.865
-0.0015	0.866
0.0015	0.867
0.0	0.868
-0.0015	0.869
-0.0008	0.87
0.0015	0.871
0.003	0.872
0.0037	0.873
0.0037	0.874
0.009	0.875
0.0165	0.876
0.015	0.877
0.0135	0.878
0.0157	0.879
0.0127	0.88
0.009	0.881
0.003	0.882
0.0015	0.883
0.0007	0.884
-0.0015	0.885
0.0	0.886
-0.0023	0.887
-0.0046	0.888
-0.0091	0.889
-0.0091	0.89
-0.0053	0.891
-0.0053	0.892
-0.0053	0.893
-0.0075	0.894
-0.0091	0.895
-0.0053	0.896
-0.0046	0.897
-0.003	0.898
-0.0046	0.899
-0.0068	0.9
-0.0046	0.901
0.0015	0.902
0.0067	0.903
0.0067	0.904
0.0105	0.905
0.0142	0.906
0.018	0.907
0.0247	0.908
0.0232	0.909
0.0195	0.91
0.0067	0.911
0.0015	0.912
-0.0008	0.913
-0.0038	0.914
-0.0091	0.915
-0.0233	0.916
-0.033	0.917
-0.0405	0.918
-0.0293	0.919
-0.0083	0.92
0.018	0.921
0.0397	0.922
0.0495	0.923
0.045	0.924
0.0307	0.925
0.0172	0.926
0.009	0.927
0.018	0.928
0.0225	0.929
0.024	0.93
0.0142	0.931
-0.0008	0.932
-0.0091	0.933
-0.0225	0.934
-0.0263	0.935
-0.0278	0.936
-0.024	0.937
-0.021	0.938
-0.024	0.939
-0.027	0.94
-0.0375	0.941
-0.0495	0.942
-0.0428	0.943
-0.0308	0.944
-0.012	0.945
0.0172	0.946
0.0465	0.947
0.0667	0.948
0.0705	0.949
0.0645	0.95
0.0487	0.951
0.0352	0.952
0.0277	0.953
0.0142	0.954
-0.0008	0.955
-0.0105	0.956
-0.0195	0.957
-0.0218	0.958
-0.0248	0.959
-0.0285	0.96
-0.027	0.961
-0.027	0.962
-0.0353	0.963
-0.0495	0.964
-0.0458	0.965
-0.0308	0.966
-0.0158	0.967
0.009	0.968
0.0307	0.969
0.0495	0.97
0.0547	0.971
0.048	0.972
0.0397	0.973
0.0292	0.974
0.018	0.975
0.0135	0.976
0.0052	0.977
-0.0023	0.978
-0.0068	0.979
-0.0068	0.98
-0.0068	0.981
-0.0105	0.982
-0.0075	0.983
-0.0083	0.984
-0.0083	0.985
-0.012	0.986
-0.0128	0.987
-0.0105	0.988
-0.0068	0.989
0.0075	0.99
0.0112	0.991
0.0082	0.992
0.009	0.993
0.003	0.994
-0.0023	0.995
-0.0068	0.996
-0.003	0.997
0.0007	0.998
0.0007	0.999
0.0015	1.0
-0.003	1.001
-0.0053	1.002
-0.0083	1.003
-0.0105	1.004
-0.0135	1.005
-0.0143	1.006
-0.012	1.007
-0.0105	1.008
-0.0128	1.009
-0.0158	1.01
-0.0091	1.011
0.0015	1.012
0.0105	1.013
0.0105	1.014
0.0082	1.015
0.0052	1.016
0.0075	1.017
0.0067	1.018
0.0067	1.019
0.0225	1.02
0.039	1.021
0.0352	1.022
0.0187	1.023
0.0052	1.024
-0.0075	1.025
-0.0181	1.026
-0.015	1.027
-0.006	1.028
-0.0023	1.029
0.0022	1.03
0.0097	1.031
0.0045	1.032
0.0007	1.033
0.0067	1.034
0.018	1.035
0.0382	1.036
0.0495	1.037
0.0405	1.038
0.0217	1.039
0.0015	1.04
-0.0053	1.041
-0.0181	1.042
-0.0308	1.043
-0.0338	1.044
-0.033	1.045
-0.024	1.046
-0.0181	1.047
-0.0098	1.048
0.003	1.049
0.012	1.05
0.009	1.051
0.0105	1.052
0.0097	1.053
0.006	1.054
0.0052	1.055
0.0022	1.056
0.003	1.057
-0.0023	1.058
-0.0098	1.059
-0.0248	1.06
-0.0353	1.061
-0.0315	1.062
-0.024	1.063
-0.0053	1.064
0.0052	1.065
0.0142	1.066
0.0195	1.067
0.0112	1.068
0.009	1.069
0.0067	1.07
0.0082	1.071
0.0097	1.072
0.0172	1.073
0.018	1.074
0.0067	1.075
-0.0053	1.076
-0.0165	1.077
-0.0091	1.078
-0.0046	1.079
0.0045	1.08
0.0157	1.081
0.0255	1.082
0.0307	1.083
0.0195	1.084
0.0082	1.085
-0.0053	1.086
-0.012	1.087
-0.015	1.088
-0.0158	1.089
-0.0135	1.09
-0.0181	1.091
-0.0165	1.092
-0.012	1.093
-0.003	1.094
0.0082	1.095
0.021	1.096
0.0322	1.097
0.033	1.098
0.027	1.099
0.0172	1.1
0.009	1.101
0.0015	1.102
-0.0038	1.103
0.0	1.104
0.0075	1.105
0.0052	1.106
-0.0015	1.107
-0.0105	1.108
-0.0173	1.109
-0.021	1.11
-0.0225	1.111
-0.0181	1.112
-0.0075	1.113
-0.0038	1.114
-0.0068	1.115
-0.0135	1.116
-0.024	1.117
-0.021	1.118
-0.0068	1.119
0.0105	1.12
0.0277	1.121
0.0375	1.122
0.0442	1.123
0.0412	1.124
0.0232	1.125
0.0105	1.126
0.0	1.127
-0.0105	1.128
-0.012	1.129
-0.0143	1.13
-0.0165	1.131
-0.0203	1.132
-0.0218	1.133
-0.0128	1.134
-0.0068	1.135
-0.0015	1.136
0.0082	1.137
0.018	1.138
0.024	1.139
0.0315	1.14
0.0427	1.141
0.0397	1.142
0.0292	1.143
0.0127	1.144
-0.0091	1.145
-0.0203	1.146
-0.0256	1.147
-0.0195	1.148
-0.0165	1.149
-0.0135	1.15
-0.0105	1.151
-0.0105	1.152
-0.0053	1.153
-0.0083	1.154
-0.0188	1.155
-0.0315	1.156
-0.033	1.157
-0.0278	1.158
-0.0195	1.159
-0.003	1.16
0.027	1.161
0.0645	1.162
0.0742	1.163
0.0675	1.164
0.0517	1.165
0.0307	1.166
0.0165	1.167
0.0	1.168
-0.0091	1.169
-0.0158	1.17
-0.0203	1.171
-0.024	1.172
-0.0256	1.173
-0.0248	1.174
-0.0233	1.175
-0.0158	1.176
-0.0105	1.177
-0.0075	1.178
-0.0008	1.179
0.0007	1.18
0.0045	1.181
0.0045	1.182
0.003	1.183
0.0015	1.184
-0.0015	1.185
-0.0015	1.186
-0.003	1.187
-0.003	1.188
-0.006	1.189
-0.006	1.19
-0.0068	1.191
-0.0068	1.192
-0.0053	1.193
-0.0038	1.194
0.003	1.195
0.006	1.196
0.0127	1.197
0.0157	1.198
0.015	1.199
0.0172	1.2
0.0165	1.201
0.012	1.202
0.0067	1.203
0.0075	1.204
0.0067	1.205
0.0015	1.206
0.0015	1.207
0.0045	1.208
0.0045	1.209
0.0	1.21
-0.0053	1.211
-0.0091	1.212
-0.0143	1.213
-0.0188	1.214
-0.0233	1.215
-0.0105	1.216
0.003	1.217
0.0052	1.218
0.0112	1.219
0.0097	1.22
0.0127	1.221
0.0142	1.222
0.021	1.223
0.018	1.224
0.0112	1.225
0.009	1.226
0.0	1.227
-0.0098	1.228
-0.0158	1.229
-0.0135	1.23
-0.0165	1.231
-0.0248	1.232
-0.0256	1.233
-0.0188	1.234
-0.0091	1.235
0.0015	1.236
0.0202	1.237
0.0382	1.238
0.0405	1.239
0.0367	1.24
0.0277	1.241
0.0195	1.242
0.0157	1.243
0.0045	1.244
-0.0038	1.245
-0.0113	1.246
-0.0113	1.247
-0.0068	1.248
-0.0091	1.249
-0.0075	1.25
-0.0068	1.251
-0.0105	1.252
-0.0113	1.253
-0.0083	1.254
-0.0128	1.255
-0.0105	1.256
-0.0038	1.257
0.0007	1.258
0.0082	1.259
0.0097	1.26
0.0082	1.261
0.0067	1.262
0.0067	1.263
0.0082	1.264
0.0067	1.265
0.0052	1.266
0.0045	1.267
0.0015	1.268
-0.0008	1.269
-0.0046	1.27
-0.0023	1.271
-0.0015	1.272
-0.0083	1.273
-0.0143	1.274
-0.0218	1.275
-0.027	1.276
-0.0285	1.277
-0.0256	1.278
-0.0075	1.279
0.0105	1.28
0.0217	1.281
0.0277	1.282
0.0352	1.283
0.0352	1.284
0.0307	1.285
0.0292	1.286
0.0217	1.287
0.0135	1.288
0.0052	1.289
-0.0008	1.29
-0.0008	1.291
-0.0083	1.292
-0.0128	1.293
-0.0143	1.294
-0.0105	1.295
-0.003	1.296
0.0007	1.297
-0.0008	1.298
-0.0053	1.299
-0.0091	1.3
-0.0135	1.301
-0.0098	1.302
-0.0068	1.303
-0.0046	1.304
-0.0008	1.305
0.0037	1.306
0.003	1.307
0.0007	1.308
0.0037	1.309
0.0052	1.31
0.0052	1.311
0.0007	1.312
-0.0015	1.313
-0.0046	1.314
-0.0091	1.315
-0.0083	1.316
-0.003	1.317
0.0045	1.318
0.015	1.319
0.018	1.32
0.009	1.321
-0.0015	1.322
-0.006	1.323
-0.003	1.324
0.0052	1.325
0.0067	1.326
0.006	1.327
0.0075	1.328
0.0045	1.329
0.0015	1.33
-0.0015	1.331
-0.003	1.332
-0.0046	1.333
-0.0046	1.334
0.0045	1.335
0.0082	1.336
0.0135	1.337
0.0187	1.338
0.0165	1.339
0.0075	1.34
-0.0008	1.341
-0.0008	1.342
-0.0008	1.343
0.0007	1.344
-0.0015	1.345
-0.0038	1.346
-0.006	1.347
-0.0068	1.348
-0.0038	1.349
-0.0046	1.35
-0.006	1.351
-0.0083	1.352
-0.003	1.353
-0.0038	1.354
-0.0143	1.355
-0.0165	1.356
-0.0128	1.357
-0.0075	1.358
0.0	1.359
0.0127	1.36
0.0292	1.361
0.0375	1.362
0.0397	1.363
0.0315	1.364
0.0202	1.365
0.0135	1.366
0.0052	1.367
-0.0046	1.368
-0.0068	1.369
-0.0075	1.37
-0.0098	1.371
-0.0143	1.372
-0.0135	1.373
-0.0128	1.374
-0.0105	1.375
-0.003	1.376
-0.0015	1.377
-0.0008	1.378
-0.0008	1.379
0.0007	1.38
0.0015	1.381
-0.003	1.382
-0.003	1.383
-0.0023	1.384
-0.0008	1.385
0.0007	1.386
0.0007	1.387
0.0	1.388
-0.0008	1.389
-0.0008	1.39
-0.0015	1.391
-0.0046	1.392
-0.0083	1.393
-0.0068	1.394
-0.0038	1.395
-0.003	1.396
-0.0008	1.397
0.003	1.398
0.0075	1.399
0.0135	1.4
0.0127	1.401
0.0075	1.402
0.0045	1.403
0.0082	1.404
0.0142	1.405
0.0217	1.406
0.018	1.407
0.0082	1.408
0.003	1.409
-0.0008	1.41
-0.003	1.411
-0.0046	1.412
-0.0015	1.413
-0.0015	1.414
-0.003	1.415
-0.0015	1.416
-0.0015	1.417
0.0007	1.418
-0.0008	1.419
-0.0008	1.42
0.0007	1.421
-0.0008	1.422
-0.0008	1.423
-0.0015	1.424
-0.0008	1.425
-0.0015	1.426
-0.0015	1.427
-0.0015	1.428
-0.003	1.429
-0.0008	1.43
0.0007	1.431
0.003	1.432
0.003	1.433
0.0075	1.434
0.0067	1.435
0.003	1.436
-0.0008	1.437
-0.0053	1.438
-0.006	1.439
-0.006	1.44
-0.0038	1.441
-0.0008	1.442
0.006	1.443
0.0135	1.444
0.0142	1.445
0.0127	1.446
0.0112	1.447
0.009	1.448
0.0045	1.449
0.0037	1.45
0.006	1.451
0.003	1.452
0.0015	1.453
0.0045	1.454
0.0045	1.455
0.003	1.456
-0.0046	1.457
-0.0128	1.458
-0.015	1.459
-0.0068	1.46
-0.0038	1.461
-0.0046	1.462
-0.0015	1.463
-0.0015	1.464
0.0007	1.465
0.0007	1.466
0.0015	1.467
0.0037	1.468
0.0022	1.469
0.0045	1.47
0.0007	1.471
-0.0008	1.472
-0.0038	1.473
-0.0068	1.474
-0.003	1.475
-0.0015	1.476
0.0	1.477
0.0015	1.478
0.0037	1.479
0.0067	1.48
0.0052	1.481
0.0052	1.482
0.0067	1.483
0.006	1.484
0.006	1.485
0.0052	1.486
0.0022	1.487
0.0	1.488
-0.0023	1.489
-0.003	1.49
-0.003	1.491
-0.0053	1.492
-0.003	1.493
0.0	1.494
-0.0015	1.495
-0.0015	1.496
-0.0015	1.497
-0.003	1.498
-0.0008	1.499
0.0015	1.5
